code;pairCode;name;price;priceRatio;standardPrice;purchasePrice;purchasePriceVatRate;purchasePriceIncludingVat;actionPrice;maxDiscount;pricelist:2:price;pricelist:5:price;pricelist:8:price;pricelist:11:price;pricelist:14:price;pricelist:17:price;pricelist:20:price;pricelist:23:price;pricelist:26:price;pricelist:29:price
104430;;Vobler ILLEX Speed Vib, 4,2 cm, SG Ayu;18,30;1;18,30;8,59;23;1;18,30;;17,57;17,20;16,84;16,47;16,10;15,74;15,37;15,01;14,64;13,73
75608;;Vobler NOMURA Okaido TA 4 cm, f.922;7,95;1;7,95;4,41;23;1;7,95;;7,63;7,47;7,31;7,16;7,00;6,84;6,68;6,52;6,36;5,96
92842;;Dipovací sprej DELPHIN AromaX, Čokoláda - Banán;3,90;1;3,90;2,09;23;1;3,32;25;3,32;3,32;3,32;3,32;3,32;3,32;3,28;3,20;3,12;2,93
100827;394;Hotový nadväzec CGT Hair Rigs;5,90;1;5,90;3,08;23;1;5,90;;5,66;5,55;5,43;5,31;5,19;5,07;4,96;4,84;4,72;4,43
100828;394;Hotový nadväzec CGT Hair Rigs;5,90;1;5,90;3,08;23;1;5,90;;5,66;5,55;5,43;5,31;5,19;5,07;4,96;4,84;4,72;4,43
100829;394;Hotový nadväzec CGT Hair Rigs;5,90;1;5,90;3,08;23;1;5,90;;5,66;5,55;5,43;5,31;5,19;5,07;4,96;4,84;4,72;4,43
100830;394;Hotový nadväzec CGT Hair Rigs;5,90;1;5,90;3,08;23;1;5,90;;5,66;5,55;5,43;5,31;5,19;5,07;4,96;4,84;4,72;4,43
36242;;Vobler OWNER ZZ-80;12,82;1;12,82;5,67;23;1;12,82;;12,31;12,05;11,79;11,54;11,28;11,03;10,77;10,51;10,26;9,62
15874-1;395;Rotačný blyskáč MIKADO Stream;1,69;1;1,69;0,66;23;1;1,54;25;1,54;1,54;1,54;1,52;1,49;1,45;1,42;1,39;1,35;1,27
15874-2;395;Rotačný blyskáč MIKADO Stream;1,96;1;1,96;0,77;23;1;1,78;25;1,78;1,78;1,78;1,76;1,72;1,69;1,65;1,61;1,57;1,47
56310;;Stolík MIVARDI Profesional XL;39,99;1;39,99;20,66;23;1;35,99;10;35,99;35,99;35,99;35,99;35,99;35,99;35,99;35,99;35,99;35,99
104446;;Pelety SENSAS AAL Lockfutter (úhor), 700 g;5,40;1;5,40;2,66;23;1;5,40;;5,18;5,08;4,97;4,86;4,75;4,64;4,54;4,43;4,32;4,05
41961;396;Boilie Carp Inferno Boosted Nutra Line;3,94;1;3,94;2,27;23;1;3,94;;3,78;3,70;3,62;3,55;3,47;3,39;3,31;3,23;3,15;2,96
41962;396;Boilie Carp Inferno Boosted Nutra Line;3,94;1;3,94;2,27;23;1;3,94;;3,78;3,70;3,62;3,55;3,47;3,39;3,31;3,23;3,15;2,96
41964;396;Boilie Carp Inferno Boosted Nutra Line;4,08;1;4,08;2,27;23;1;4,08;;3,92;3,84;3,75;3,67;3,59;3,51;3,43;3,35;3,26;3,06
76466;;Systém ESOX Quick Change Beads;2,10;1;2,10;1,20;23;1;2,10;;2,02;1,97;1,93;1,89;1,85;1,81;1,76;1,72;1,68;1,58
92858;397;Nástraha DELPHIN D Snax Shell Wafters, Kukurica - Ananás;4,94;1;4,94;2,18;23;1;4,20;25;4,20;4,20;4,20;4,20;4,20;4,20;4,15;4,05;3,95;3,71
92859;397;Nástraha DELPHIN D Snax Shell Wafters, Kukurica - Ananás;4,94;1;4,94;2,66;23;1;4,20;25;4,20;4,20;4,20;4,20;4,20;4,20;4,15;4,05;3,95;3,71
92860;397;Nástraha DELPHIN D Snax Shell Wafters, Kukurica - Ananás;4,94;1;4,94;2,66;23;1;4,20;25;4,20;4,20;4,20;4,20;4,20;4,20;4,15;4,05;3,95;3,71
101020;;Plávajúce boilies NIKL Pop Up Sweet Honey 14mm, 50g;8,40;1;8,40;4,53;23;1;8,40;;8,06;7,90;7,73;7,56;7,39;7,22;7,06;6,89;6,72;6,30
36292;398;Háčiky OWNER C-3 s očkom;3,57;1;3,57;1,66;23;1;3,57;;3,43;3,36;3,28;3,21;3,14;3,07;3,00;2,93;2,86;2,68
36293;398;Háčiky OWNER C-3 s očkom;3,57;1;3,57;1,66;23;1;3,57;;3,43;3,36;3,28;3,21;3,14;3,07;3,00;2,93;2,86;2,68
36295;398;Háčiky OWNER C-3 s očkom;3,57;1;3,57;1,66;23;1;3,57;;3,43;3,36;3,28;3,21;3,14;3,07;3,00;2,93;2,86;2,68
90901;;Set tašiek DELPHIN 4x Bokz Space C2G;45,95;1;45,95;25,85;23;1;39,06;25;39,06;39,06;39,06;39,06;39,06;39,06;38,60;37,68;36,76;34,46
76535;;Naviják TICA Feeder Mentor FM 3000;62,00;1;62,00;38,38;23;1;62,00;;59,52;58,28;57,04;55,80;54,56;53,32;52,08;50,84;49,60;46,50
92874;;LED šiltovka DELPHIN OutLine Camo;9,95;1;9,95;5,38;23;1;8,46;25;8,46;8,46;8,46;8,46;8,46;8,46;8,36;8,16;7,96;7,46
101053;399;Boilie NIKL Criticals Giga Squid;10,42;1;10,42;6,17;23;1;10,42;;10,00;9,79;9,59;9,38;9,17;8,96;8,75;8,54;8,34;7,82
101054;399;Boilie NIKL Criticals Giga Squid;10,97;1;10,97;6,30;23;1;10,97;;10,53;10,31;10,09;9,87;9,65;9,43;9,21;9,00;8,78;8,23
101055;399;Boilie NIKL Criticals Giga Squid;10,16;1;10,16;6,28;23;1;10,16;;9,75;9,55;9,35;9,14;8,94;8,74;8,53;8,33;8,13;7,62
56345;;Pelety MIVARDI Soft Extruded Pellets, Jahoda;2,48;1;2,48;1,26;23;1;2,23;10;2,23;2,23;2,23;2,23;2,23;2,23;2,23;2,23;2,23;2,23
83796;;Vodotesný batoh FOX Rage Pro Series Waterproof Chest Pack;83,98;1;83,98;41,99;23;1;83,98;;80,62;78,94;77,26;75,58;73,90;72,22;70,54;68,86;67,18;62,99
104478;400;Boilie STARBAITS Grab & Go Global Jahoda;5,60;1;5,60;3,18;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
104479;400;Boilie STARBAITS Grab & Go Global Jahoda;5,60;1;5,60;2,75;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
104480;400;Boilie STARBAITS Grab & Go Global Jahoda;5,60;1;5,60;2,75;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
42002;;Polarizačné okuliare SHIMANO Sunglass Aero;51,36;1;51,36;29,02;23;1;51,36;;49,31;48,28;47,25;46,22;45,20;44,17;43,14;42,12;41,09;38,52
76573;;Sada 3 signalizátorov ESOX Pro X 020 s príposluchom;104,00;1;104,00;59,52;23;1;104,00;;99,84;97,76;95,68;93,60;91,52;89,44;87,36;85,28;83,20;78,00
92890;401;Háčiky DELPHIN B! Neo ZanderPoint BN, 10 ks;2,90;1;2,90;1,40;23;1;2,47;25;2,47;2,47;2,47;2,47;2,47;2,47;2,44;2,38;2,32;2,18
92891;401;Háčiky DELPHIN B! Neo ZanderPoint BN, 10 ks;2,90;1;2,90;1,40;23;1;2,47;25;2,47;2,47;2,47;2,47;2,47;2,47;2,44;2,38;2,32;2,18
92892;401;Háčiky DELPHIN B! Neo ZanderPoint BN, 10 ks;3,20;1;3,20;1,55;23;1;2,72;25;2,72;2,72;2,72;2,72;2,72;2,72;2,69;2,62;2,56;2,40
92893;401;Háčiky DELPHIN B! Neo ZanderPoint BN, 10 ks;3,20;1;3,20;1,55;23;1;2,72;25;2,72;2,72;2,72;2,72;2,72;2,72;2,69;2,62;2,56;2,40
101080;;CSL Mixer NIKL Devill Krill, 500 ml;5,45;1;5,45;2,94;23;1;5,45;;5,23;5,12;5,01;4,91;4,80;4,69;4,58;4,47;4,36;4,09
36356;402;Policajt ZICO na špičku;0,84;1;0,84;0,35;23;1;0,84;;0,81;0,79;0,77;0,76;0,74;0,72;0,71;0,69;0,67;0,63
36357;402;Policajt ZICO na špičku;0,86;1;0,86;0,36;23;1;0,86;;0,83;0,81;0,79;0,77;0,76;0,74;0,72;0,71;0,69;0,65
67462;;Rotačka MIKADO Stream Silver 10;2,35;1;2,35;1,03;23;1;2,14;25;2,14;2,14;2,14;2,12;2,07;2,02;1,97;1,93;1,88;1,76
90971;;Taška DELPHIN Light Space C2G na svietidlá;22,95;1;22,95;11,81;23;1;19,51;25;19,51;19,51;19,51;19,51;19,51;19,51;19,28;18,82;18,36;17,21
56361;;Extra odolná podlaha pre prístrešok MIVARDI Base Camp XXL;67,99;1;67,99;35,56;23;1;61,19;10;61,19;61,19;61,19;61,19;61,19;61,19;61,19;61,19;61,19;61,19
83809;403;Bunda FOX Collection Sherpa Jacket;79,99;1;79,99;43,11;23;1;79,99;;76,79;75,19;73,59;71,99;70,39;68,79;67,19;65,59;63,99;59,99
83810;403;Bunda FOX Collection Sherpa Jacket;79,99;1;79,99;43,11;23;1;79,99;;76,79;75,19;73,59;71,99;70,39;68,79;67,19;65,59;63,99;59,99
83811;403;Bunda FOX Collection Sherpa Jacket;79,99;1;79,99;43,11;23;1;79,99;;76,79;75,19;73,59;71,99;70,39;68,79;67,19;65,59;63,99;59,99
76660;;Krmítko ESOX AT Feeder River;0,89;1;0,89;0,49;23;1;0,89;;0,85;0,84;0,82;0,80;0,78;0,77;0,75;0,73;0,71;0,67
101111;;Kukurica NIKL Puffa Jahody;1,97;1;1,97;1,15;23;1;1,97;;1,89;1,85;1,81;1,77;1,73;1,69;1,65;1,62;1,58;1,48
36374;;SET 2x swinger ZICO Unicarp MC LED magnetickým klipom;48,29;1;48,29;21,38;23;1;48,29;;46,36;45,39;44,43;43,46;42,50;41,53;40,56;39,60;38,63;36,22
67512;404;Zapichovací tŕň MIKADO Needle For Method Feeder;1,94;1;1,94;0,65;23;1;1,77;25;1,77;1,77;1,77;1,75;1,71;1,67;1,63;1,59;1,55;1,46
67513;404;Zapichovací tŕň MIKADO Needle For Method Feeder;2,50;1;2,50;0,95;23;1;2,28;25;2,28;2,28;2,28;2,25;2,20;2,15;2,10;2,05;2,00;1,88
17503;;Háčiky AWA´S Cutting Blade 1001 Black Nickel;2,07;1;2,07;1,16;23;1;2,07;;1,99;1,95;1,90;1,86;1,82;1,78;1,74;1,70;1,66;1,55
57605;405;Šnúra FANATIK Super JIG Power x8;15,78;1;15,78;6,78;23;1;9,47;;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47
57606;405;Šnúra FANATIK Super JIG Power x8;15,78;1;15,78;6,78;23;1;9,47;;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47
57607;405;Šnúra FANATIK Super JIG Power x8;15,78;1;15,78;6,78;23;1;9,47;;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47;9,47
57608;405;Šnúra FANATIK Super JIG Power x8;22,40;1;22,40;9,19;23;1;13,44;;13,44;13,44;13,44;13,44;13,44;13,44;13,44;13,44;13,44;13,44
57610;405;Šnúra FANATIK Super JIG Power x8;24,81;1;24,81;13,63;23;1;14,89;;14,89;14,89;14,89;14,89;14,89;14,89;14,89;14,89;14,89;14,89
42940;406;Vlasec SHIMANO Technium Invisitec;35,95;1;35,95;16,26;23;1;35,95;;34,51;33,79;33,07;32,36;31,64;30,92;30,20;29,48;28,76;26,96
42943;406;Vlasec SHIMANO Technium Invisitec;31,72;1;31,72;13,66;23;1;31,72;;30,45;29,82;29,18;28,55;27,91;27,28;26,64;26,01;25,38;23,79
42944;406;Vlasec SHIMANO Technium Invisitec;34,80;1;34,80;14,98;23;1;34,80;;33,41;32,71;32,02;31,32;30,62;29,93;29,23;28,54;27,84;26,10
76702;407;Krúžky ESOX Raptor Power Split Ring;1,00;1;1,00;0,58;23;1;1,00;;0,96;0,94;0,92;0,90;0,88;0,86;0,84;0,82;0,80;0,75
76703;407;Krúžky ESOX Raptor Power Split Ring;1,00;1;1,00;0,58;23;1;1,00;;0,96;0,94;0,92;0,90;0,88;0,86;0,84;0,82;0,80;0,75
36390;408;Nadväzec OWNER FDB-01, bal. 6 ks;6,70;1;6,70;2,65;23;1;6,70;;6,43;6,30;6,16;6,03;5,90;5,76;5,63;5,49;5,36;5,03
36391;408;Nadväzec OWNER FDB-01, bal. 6 ks;6,70;1;6,70;2,65;23;1;6,70;;6,43;6,30;6,16;6,03;5,90;5,76;5,63;5,49;5,36;5,03
36392;408;Nadväzec OWNER FDB-01, bal. 6 ks;6,70;1;6,70;2,65;23;1;6,70;;6,43;6,30;6,16;6,03;5,90;5,76;5,63;5,49;5,36;5,03
36393;408;Nadväzec OWNER FDB-01, bal. 6 ks;6,70;1;6,70;2,65;23;1;6,70;;6,43;6,30;6,16;6,03;5,90;5,76;5,63;5,49;5,36;5,03
36394;408;Nadväzec OWNER FDB-01, bal. 6 ks;6,70;1;6,70;2,65;23;1;6,70;;6,43;6,30;6,16;6,03;5,90;5,76;5,63;5,49;5,36;5,03
18532;;Rýchloupínací obratlík StarBAITS Quick Change s krúžkom;5,60;1;5,60;2,22;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
104528;409;Pelety SENSAS Carp Super Feed Pellets, 650 g, Natural Corn;5,60;1;5,60;2,63;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
104529;409;Pelety SENSAS Carp Super Feed Pellets, 650 g, Natural Corn;5,60;1;5,60;2,76;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
36548;;Deliaca kotúčová píla na kov Ryoby ECO 2335 HG;237,00;1;237,00;141,30;23;1;237,00;;227,52;222,78;218,04;213,30;208,56;203,82;199,08;194,34;189,60;177,75
91039;;Meracia podložka DELPHIN Atak! Roller;13,95;1;13,95;7,50;23;1;11,86;25;11,86;11,86;11,86;11,86;11,86;11,86;11,72;11,44;11,16;10,46
19178;;Škrabka ROBINSON na ryby;5,07;1;5,07;2,52;23;1;5,07;;4,87;4,77;4,66;4,56;4,46;4,36;4,26;4,16;4,06;3,80
57740;410;Systém Drop Shot FANATIK Tokyo;2,98;1;2,98;2,02;23;1;1,79;;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79
57741;410;Systém Drop Shot FANATIK Tokyo;2,98;1;2,98;1,09;23;1;1,79;;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79
57742;410;Systém Drop Shot FANATIK Tokyo;2,98;1;2,98;1,20;23;1;1,79;;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79
57743;410;Systém Drop Shot FANATIK Tokyo;2,98;1;2,98;1,58;23;1;1,79;;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79
57744;410;Systém Drop Shot FANATIK Tokyo;2,98;1;2,98;2,02;23;1;1,79;;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79
57745;410;Systém Drop Shot FANATIK Tokyo;2,98;1;2,98;2,02;23;1;1,79;;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79;1,79
57746;410;Systém Drop Shot FANATIK Tokyo;3,53;1;3,53;2,43;23;1;2,12;;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12
57747;410;Systém Drop Shot FANATIK Tokyo;3,53;1;3,53;2,43;23;1;2,12;;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12
57748;410;Systém Drop Shot FANATIK Tokyo;3,53;1;3,53;1,09;23;1;2,12;;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12
57749;410;Systém Drop Shot FANATIK Tokyo;3,53;1;3,53;1,09;23;1;2,12;;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12
57750;410;Systém Drop Shot FANATIK Tokyo;3,53;1;3,53;1,09;23;1;2,12;;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12;2,12
57751;410;Systém Drop Shot FANATIK Tokyo;3,90;1;3,90;2,09;23;1;2,34;;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34
57752;410;Systém Drop Shot FANATIK Tokyo;3,90;1;3,90;1,09;23;1;2,34;;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34
57753;410;Systém Drop Shot FANATIK Tokyo;3,90;1;3,90;1,09;23;1;2,34;;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34
57754;410;Systém Drop Shot FANATIK Tokyo;3,90;1;3,90;1,09;23;1;2,34;;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34
57755;410;Systém Drop Shot FANATIK Tokyo;3,90;1;3,90;1,09;23;1;2,34;;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34
57756;410;Systém Drop Shot FANATIK Tokyo;3,90;1;3,90;1,09;23;1;2,34;;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34
92983;;Pohybové čidlo DELPHIN AreaX;28,95;1;28,95;15,65;23;1;24,61;25;24,61;24,61;24,61;24,61;24,61;24,61;24,32;23,74;23,16;21,71
101164;;Booster NIKL Calanus & Krill, 250 ml;7,02;1;7,02;3,77;23;1;7,02;;6,74;6,60;6,46;6,32;6,18;6,04;5,90;5,76;5,62;5,27
19302;411;Náhradná cievka pre naviják CARPEX Hulk QD;18,45;1;18,45;6,70;23;1;18,45;;17,71;17,34;16,97;16,61;16,24;15,87;15,50;15,13;14,76;13,84
19303;411;Náhradná cievka pre naviják CARPEX Hulk QD;18,45;1;18,45;8,47;23;1;18,45;;17,71;17,34;16,97;16,61;16,24;15,87;15,50;15,13;14,76;13,84
105020;;Puzdro DRAGON Rod Case MegaBaits, 130 cm;62,79;1;62,79;25,52;23;1;62,79;;60,28;59,02;57,77;56,51;55,26;54,00;52,74;51,49;50,23;47,09
77293;;Váha CORMORAN Scale;24,60;1;24,60;8,95;23;1;22,14;25;22,14;22,14;22,14;22,14;21,65;21,16;20,66;20,17;19,68;18,45
36649;;Pílový kotúč SCHEPPACH TCT 216 rezanie dreva;17,42;1;17,42;;23;1;17,42;;16,72;16,37;16,03;15,68;15,33;14,98;14,63;14,28;13,94;13,07
100112;412;Naviják ROBINSON Harami FD;78,92;1;78,92;51,32;23;1;78,92;;75,76;74,18;72,61;71,03;69,45;67,87;66,29;64,71;63,14;59,19
19392;412;Naviják ROBINSON Harami FD;123,00;1;123,00;72,54;23;1;123,00;;118,08;115,62;113,16;110,70;108,24;105,78;103,32;100,86;98,40;92,25
19393;412;Naviják ROBINSON Harami FD;106,60;1;106,60;60,47;23;1;106,60;;102,34;100,20;98,07;95,94;93,81;91,68;89,54;87,41;85,28;79,95
105037;;Polarizačné okuliare DRAGON;32,75;1;32,75;12,42;23;1;32,75;;31,44;30,79;30,13;29,48;28,82;28,17;27,51;26,86;26,20;24,56
43831;;Taška RAPALA Urban Messenger Bag;67,95;1;67,95;42,50;23;1;67,95;;65,23;63,87;62,51;61,16;59,80;58,44;57,08;55,72;54,36;50,96
77341;;Naviják CORMORAN VeyCor Feeder 4PiF 6000;51,25;1;51,25;20,02;23;1;46,13;25;46,13;46,13;46,13;46,13;45,10;44,08;43,05;42,03;41,00;38,44
36677;;Pílový pás SCHEPPACH drevo a plasty;30,74;1;30,74;15,40;23;1;30,74;;29,51;28,90;28,28;27,67;27,05;26,44;25,82;25,21;24,59;23,06
19478;413;Háčiky ROBINSON Titanium Offset Worm;1,60;1;1,60;0,46;23;1;1,60;;1,54;1,50;1,47;1,44;1,41;1,38;1,34;1,31;1,28;1,20
19479;413;Háčiky ROBINSON Titanium Offset Worm;1,60;1;1,60;0,74;23;1;1,60;;1,54;1,50;1,47;1,44;1,41;1,38;1,34;1,31;1,28;1,20
19480;413;Háčiky ROBINSON Titanium Offset Worm;1,60;1;1,60;0,74;23;1;1,60;;1,54;1,50;1,47;1,44;1,41;1,38;1,34;1,31;1,28;1,20
19481;413;Háčiky ROBINSON Titanium Offset Worm;1,60;1;1,60;0,80;23;1;1,60;;1,54;1,50;1,47;1,44;1,41;1,38;1,34;1,31;1,28;1,20
19482;413;Háčiky ROBINSON Titanium Offset Worm;1,60;1;1,60;0,46;23;1;1,60;;1,54;1,50;1,47;1,44;1,41;1,38;1,34;1,31;1,28;1,20
19483;413;Háčiky ROBINSON Titanium Offset Worm;1,60;1;1,60;0,74;23;1;1,60;;1,54;1,50;1,47;1,44;1,41;1,38;1,34;1,31;1,28;1,20
85633;414;C&F Extend Body Inner Foam;9,13;1;9,13;4,40;23;1;9,13;;8,76;8,58;8,40;8,22;8,03;7,85;7,67;7,49;7,30;6,85
85634;414;C&F Extend Body Inner Foam;9,13;1;9,13;4,40;23;1;9,13;;8,76;8,58;8,40;8,22;8,03;7,85;7,67;7,49;7,30;6,85
85635;414;C&F Extend Body Inner Foam;9,13;1;9,13;4,40;23;1;9,13;;8,76;8,58;8,40;8,22;8,03;7,85;7,67;7,49;7,30;6,85
93033;;Vozík DELPHIN Moove;65,95;1;65,95;3,63;23;1;56,06;25;56,06;56,06;56,06;56,06;56,06;56,06;55,40;54,08;52,76;49,46
68067;;Stoper MIKADO Tungsten Hook Beads 15 ks;2,44;1;2,44;0,92;23;1;2,22;25;2,22;2,22;2,22;2,20;2,15;2,10;2,05;2,00;1,95;1,83
19505;;Navijk ROBINSON Fireball RD;19,37;1;19,37;8,70;23;1;19,37;;18,60;18,21;17,82;17,43;17,05;16,66;16,27;15,88;15,50;14,53
36714;;"Pneumatická račňa SCHEPPACH 1/2""";52,28;1;52,28;;23;1;52,28;;50,19;49,14;48,10;47,05;46,01;44,96;43,92;42,87;41,82;39,21
68147;;Rolnička MIKADO Catfish Bang! Bells;4,30;1;4,30;1,70;23;1;3,91;25;3,91;3,91;3,91;3,87;3,78;3,70;3,61;3,53;3,44;3,23
44915;415;Jig BERKLEY Flex Head Foot;0,41;1;0,41;0,16;23;1;0,41;;0,39;0,39;0,38;0,37;0,36;0,35;0,34;0,34;0,33;0,31
36734;;Brúsny kotúč SCHEPPACH;10,25;1;10,25;7,06;23;1;10,25;;9,84;9,64;9,43;9,23;9,02;8,82;8,61;8,41;8,20;7,69
19627;;Navijak VDE-ROBINSON Contest Match FD 3510;107,99;1;107,99;72,31;23;1;107,99;;103,67;101,51;99,35;97,19;95,03;92,87;90,71;88,55;86,39;80,99
45316;;Podberák MITCHELL Pole Kit Net;35,77;1;35,77;11,64;23;1;35,77;;34,34;33,62;32,91;32,19;31,48;30,76;30,05;29,33;28,62;26,83
77623;;Filetovací nôž CORMORAN model 3002;7,16;1;7,16;2,50;23;1;6,44;25;6,44;6,44;6,44;6,44;6,30;6,16;6,01;5,87;5,73;5,37
93088;416;Prút DELPHIN Bang Darx;35,95;1;35,95;19,43;23;1;30,56;25;30,56;30,56;30,56;30,56;30,56;30,56;30,20;29,48;28,76;26,96
93089;416;Prút DELPHIN Bang Darx;38,95;1;38,95;21,06;23;1;33,11;25;33,11;33,11;33,11;33,11;33,11;33,11;32,72;31,94;31,16;29,21
93090;416;Prút DELPHIN Bang Darx;41,96;1;41,96;22,67;23;1;35,67;25;35,67;35,67;35,67;35,67;35,67;35,67;35,25;34,41;33,57;31,47
93091;416;Prút DELPHIN Bang Darx;44,94;1;44,94;23,22;23;1;38,20;25;38,20;38,20;38,20;38,20;38,20;38,20;37,75;36,85;35,95;33,71
93698;416;Prút DELPHIN Bang Darx;0,00;1;0,00;0,00;;;0,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
36774;;Hobľovacie nože PT 86 ku hobľovačke HMS 850 vyrobenej po roku 2017;37,99;1;37,99;24,00;23;1;37,99;;36,47;35,71;34,95;34,19;33,43;32,67;31,91;31,15;30,39;28,49
68231;;Set 2 signalizátorov MIKADO Carp CFL II s príposluchom;89,79;1;89,79;35,99;23;1;81,71;25;81,71;81,71;81,71;80,81;79,02;77,22;75,42;73,63;71,83;67,34
45390;417;Nástraha BERKLEY Pulse Spintail 2,5 cm, 9 g;7,68;1;7,68;3,79;23;1;7,68;;7,37;7,22;7,07;6,91;6,76;6,60;6,45;6,30;6,14;5,76
45394;417;Nástraha BERKLEY Pulse Spintail 2,5 cm, 9 g;7,68;1;7,68;3,79;23;1;7,68;;7,37;7,22;7,07;6,91;6,76;6,60;6,45;6,30;6,14;5,76
45421;417;Nástraha BERKLEY Pulse Spintail 2,5 cm, 9 g;7,68;1;7,68;3,79;23;1;7,68;;7,37;7,22;7,07;6,91;6,76;6,60;6,45;6,30;6,14;5,76
45424;417;Nástraha BERKLEY Pulse Spintail 2,5 cm, 9 g;7,68;1;7,68;3,79;23;1;7,68;;7,37;7,22;7,07;6,91;6,76;6,60;6,45;6,30;6,14;5,76
101386;418;Vobler SHIMANO Cardiff Folletta 50SS, 5 cm, 3,3 g;12,80;1;12,80;3,40;23;1;12,80;;12,29;12,03;11,78;11,52;11,26;11,01;10,75;10,50;10,24;9,60
101387;418;Vobler SHIMANO Cardiff Folletta 50SS, 5 cm, 3,3 g;12,80;1;12,80;3,40;23;1;12,80;;12,29;12,03;11,78;11,52;11,26;11,01;10,75;10,50;10,24;9,60
36825;;Vertikálny štiepač SCHEPPACH Compact 15 f;1159,00;1;1159,00;742,00;23;1;1159,00;;1112,64;1089,46;1066,28;1043,10;1019,92;996,74;973,56;950,38;927,20;869,25
68274;419;Hadička MIKADO Silicone Tube;2,20;1;2,20;1,01;23;1;2,00;25;2,00;2,00;2,00;1,98;1,94;1,89;1,85;1,80;1,76;1,65
68275;419;Hadička MIKADO Silicone Tube;2,20;1;2,20;1,01;23;1;2,00;25;2,00;2,00;2,00;1,98;1,94;1,89;1,85;1,80;1,76;1,65
91237;;Náprstok DELPHIN Protex C2G na hádzanie;8,95;1;8,95;4,83;23;1;7,61;25;7,61;7,61;7,61;7,61;7,61;7,61;7,52;7,34;7,16;6,71
45520;;Prút SHAKESPEARE Oracle 2 River Fly Rod 3,00m, AFTMA 3;81,89;1;81,89;42,49;23;1;81,89;;78,61;76,98;75,34;73,70;72,06;70,43;68,79;67,15;65,51;61,42
37034;;Repelentné samolepky TRIXLINE TR 624 proti komárom;1,21;1;1,21;0,49;23;1;1,21;;1,16;1,14;1,11;1,09;1,06;1,04;1,02;0,99;0,97;0,91
100399;420;Prút ROBINSON Diaflex Speeder Zander Spin;190,65;1;190,65;76,48;23;1;190,65;;183,02;179,21;175,40;171,59;167,77;163,96;160,15;156,33;152,52;142,99
19888;420;Prút ROBINSON Diaflex Speeder Zander Spin;156,00;1;156,00;88,90;23;1;156,00;;149,76;146,64;143,52;140,40;137,28;134,16;131,04;127,92;124,80;117,00
19889;420;Prút ROBINSON Diaflex Speeder Zander Spin;131,12;1;131,12;74,62;23;1;131,12;;125,88;123,25;120,63;118,01;115,39;112,76;110,14;107,52;104,90;98,34
19890;420;Prút ROBINSON Diaflex Speeder Zander Spin;188,55;1;188,55;98,95;23;1;188,55;;181,01;177,24;173,47;169,70;165,92;162,15;158,38;154,61;150,84;141,41
88156;;Sieťka MADCAT Floating Bait Station;71,65;1;71,65;37,18;23;1;71,65;;68,78;67,35;65,92;64,49;63,05;61,62;60,19;58,75;57,32;53,74
45579;;Cesto BERKLEY PowerBait Extra Scent Glitter Trout Bait, Rainbow;8,00;1;8,00;4,25;23;1;8,00;;7,68;7,52;7,36;7,20;7,04;6,88;6,72;6,56;6,40;6,00
38012;421;Olovená záťaž MIKADO OMC-01106;0,42;1;0,42;0,22;23;1;0,38;25;0,38;0,38;0,38;0,38;0,37;0,36;0,35;0,34;0,34;0,32
